CIK,OFFER_TYPE,NAME,LOCATION,SYMBOL,EXCHANGE,FILING_DATE,PRICE_LOW,PRICE_HIGH,AMOUNT,UWRITERS
1471038,IPO,Global Defense Technology & Systems Inc.,"McLean, VA",GTEC,Nasdaq NM,2009-09-03,14,16,$75.0 mil.,"Cowen, Stifel, Raymond James, SunTrust Robinson Humphrey"
1470699,IPO,Archipelago Learning Inc.,"Dallas, TX",ARCL,,2009-09-03,15,17,$75.0 mil.,"BofA Securities, William Blair & Co., Robert W Baird & Co., Piper Jaffray, Stifel"
1470157,IPO,Shanda Games Ltd.,"Shanghai, CHINA",GAME,Nasdaq NM,2009-09-03,10.5,12.5,$906.3 mil.,"Goldman Sachs (Asia), J.P. Morgan, Nomura Securities, Oppenheimer & Co. Inc., Susquehanna Financial"
1471055,IPO,Banco Santander (Brasil) S.A.,"Sao Paulo, BRAZIL",BSBR,NYSE,2009-09-03,12.37,14.06,"$7,506.0 mil.","Santander, Credit Suisse, BofA Securities, UBS Investment Bank, Bradesco BBI, Barclays Capital, CALYON, Deutsche Bank Securities"
1444363,IPO,GAIN Capital Holdings Inc.,"Bedminster, NJ",GCAP,NYSE,2009-08-31,13,15,$125.0 mil.,"Morgan Stanley, Deutsche Bank Securities, JMP Securities, Raymond James, Sandler, O Neill & Partners"
1470643,IPO,Brookfield Realty Capital Corp.,"New York, NY",,NYSE,2009-08-28,-,-,$500.0 mil.,Goldman Sachs & Co.
1466501,IPO,Marathon Real Estate Mortgage Trust,"New York, NY",,NYSE,2009-08-28,-,-,$300.0 mil.,"Credit Suisse, J.P. Morgan"
1469606,IPO,Andatee China Marine Fuel Services Corp.,"Xigang District Dalian, CHINA",AMCF,Nasdaq NM,2009-08-27,6,8,$19.8 mil.,"Rodman & Renshaw LLC, Newbridge Securities Corporation"
822083,IPO,Plains Capital Corp.,"Dallas, TX",PCB,NYSE,2009-08-26,14,16,$276.0 mil.,"J.P. Morgan, Fox-Pitt Kelton Cochran Caronia Waller, Keefe, Bruyette & Woods, Stephens, Inc."
29534,IPO,Dollar General Corp.,"Goodlettsville, TN",DG,NYSE,2009-08-20,21,23,$750.0 mil.,"Citigroup, Goldman Sachs & Co., KKR, BofA Securities, J.P. Morgan, Barclays Capital, Wells Fargo Securities, Deutsche Bank Securities, HSBC"
1387685,IPO,AEI,"George Town, Grand Cayma, CAYMAN ISLANDS",AEI,NYSE,2009-08-18,12,13,$862.5 mil.,"Goldman Sachs & Co., Credit Suisse, Citigroup, J.P. Morgan, Banco Itaú, Deutsche Bank Securities, Morgan Stanley, UBS Investment Bank"
1470244,IPO,HealthPort Inc.,"Alpharetta, GA",HPRT,Nasdaq NM,2009-08-17,14,16,$100.0 mil.,"Deutsche Bank Securities, William Blair & Co., Raymond James, Needham & Company"
18169,IPO,Dole Food Company Inc.,"Westlake Village, CA",DOLE,NYSE,2009-08-14,13,15,$500.0 mil.,"Goldman Sachs & Co., BofA Securities, Deutsche Bank Securities, Wells Fargo Securities, J.P. Morgan, Morgan Stanley, BB&T Capital Markets, HSBC, Scotia Capital"
1465763,IPO,Mirion Technologies Inc.,"San Ramon, CA",MION,Nasdaq NM,2009-08-13,-,-,$215.1 mil.,"Credit Suisse, BofA Securities, J.P. Morgan, Baird"
1441849,IPO,Cloud Peak Energy Inc.,"Gillette, WY",CLD,NYSE,2009-08-12,16,18,$500.0 mil.,"Credit Suisse, Morgan Stanley, RBC Capital Markets, Calyon Securities (USA) Inc., J.P. Morgan, Scotia Capital, Societe Generale, Wells Fargo Securities, BMO Capital Markets, Citigroup, ING Wholesale, Natixis Bleichroeder LLC, PNC Capital Markets LLC, Raym"
1262039,IPO,Fortinet Inc.,"Sunnyvale, CA",FTNT,Nasdaq NM,2009-08-10,9,11,$100.0 mil.,"Morgan Stanley, J.P. Morgan, Deutsche Bank Securities, Robert W Baird & Co., RBC Capital Markets, ThinkEquity, LLC, JMP Securities, Signal Hill Capital Group"
1469011,IPO,InfrastruX Group Inc.,"Seattle, WA",IFR,NYSE,2009-08-10,-,-,$290.0 mil.,"Credit Suisse, UBS Investment Bank"
1468174,IPO,Hyatt Hotels Corp.,"Chicago, IL",H,NYSE,2009-08-05,23,26,"$1,150.0 mil.","Goldman Sachs & Co., Deutsche Bank Securities, J.P. Morgan, BofA Securities, Citigroup, UBS Investment Bank, Wells Fargo Securities, Howe Barnes Hoefer & Arnett, Piper Jaffray, Scotia Capital, Robert W Baird & Co., Loop Capital Markets, M.R. Beal & Compan"
1469433,IPO,Ancestry.com Inc.,"Provo, UT",ACOM,Nasdaq NM,2009-08-03,12.5,14.5,$123.5 mil.,"Morgan Stanley, BofA Securities, Jefferies, Piper Jaffray, BMO Capital Markets"
1469071,IPO,Transwestern Realty Finance Inc.,"Chicago, IL",,NYSE,2009-07-29,-,-,$500.0 mil.,Barclays Capital
887637,IPO,RailAmerica Inc.,"Jacksonville, FL",RA,NYSE,2009-07-28,16,18,$300.0 mil.,"J.P. Morgan, Citigroup, Deutsche Bank Securities, Morgan Stanley, Wells Fargo Securities, Dahlman Rose & Company, Lazard Capital Markets, Stifel, Williams Trading, LLC"
1464487,IPO,Bayview Mortgage Capital Inc.,"Coral Gables, FL",BAY,NYSE,2009-07-27,-,-,$500.0 mil.,"Deutsche Bank Securities, Morgan Stanley"
1360530,IPO,Vitamin Shoppe Inc.,"North Bergen, NJ",VSI,NYSE,2009-07-23,14,16,$143.8 mil.,"J.P. Morgan, BofA Securities, Barclays Capital, Piper Jaffray, Robert W Baird & Co., Stifel"
1457543,IPO,CareFusion Corp.,"San Diego, CA",CFN,NYSE,2009-07-23,31.51,-,$126.6 mil.,
1467955,IPO,JBS USA Holdings Inc.,"Greeley, CO",JBS,NYSE,2009-07-22,-,-,"$2,000.0 mil.","J.P. Morgan, BofA Securities"
1440242,IPO,Healthcare of Today Inc.,"Burbank, CA",HOTI,Nasdaq NM,2009-07-17,18,-,$270.0 mil.,
1467625,IPO,Ladder Capital Realty Finance Inc.,"New York, NY",LCG,NYSE,2009-07-17,20,-,$400.0 mil.,"J.P. Morgan, Wells Fargo Securities, Citigroup, BMO Capital Markets, Jefferies, JMP Securities, Stifel, Sandler, O Neill & Partners"
1468328,IPO,Addus HomeCare Corp.,"Palatine, IL",ADUS,Nasdaq NM,2009-07-17,11,13,$69.0 mil.,"Robert W Baird & Co., Oppenheimer & Co. Inc., Stephens, Inc."
1415841,IPO,CDC Software Corp.,"Central Hong Kong, HONG KONG",CDCS,Nasdaq NM,2009-07-16,11,13,$71.8 mil.,"Lazard Capital Markets, JMP Securities, Cantor, Janney Montgomery Scott, LLC, Macquarie Capital , Morgan Keegan & Co."
1411342,IPO,Ellington Financial Inc.,"Old Greenwich, CT",EFC,NYSE,2009-07-14,22,24,$239.1 mil.,"Deutsche Bank Securities, Cantor"
1467462,IPO,AG Financial Investment Trust Inc.,"New York, NY",,NYSE,2009-07-13,-,-,$300.0 mil.,"J.P. Morgan, Wells Fargo Securities"
1467760,IPO,Apollo Commercial Real Estate Finance Inc.,"New York, NY",ARI,NYSE,2009-07-10,20,-,$600.0 mil.,"J.P. Morgan, Citigroup, Barclays Capital, Wells Fargo Securities, Raymond James, RBC Capital Markets, Stifel"
1466863,IPO,Foursquare Capital Corp.,"New York, NY",FSQR,NYSE,2009-07-08,20,-,$57.5 mil.,"BofA Securities, Morgan Stanley, JMP Securities, Keefe, Bruyette & Woods, Cantor, Fox-Pitt Kelton Cochran Caronia Waller, Sandler, O Neill & Partners"
1403794,IPO,ZST Digital Networks Inc.,"Zhengzhou, CHINA",ZSTN,Nasdaq NM,2009-06-30,7.5,8.5,$2.21 mil.,"Rodman & Renshaw LLC, Westpark Capital, Inc."
1467076,IPO,"Colony Capital, Inc.","Santa Monica, CA",CLNY,NYSE,2009-06-30,20,-,$500.0 mil.,"BofA Securities, Goldman Sachs & Co., Morgan Stanley, UBS Investment Bank, Calyon Securities (USA), HSBC, JMP Securities, Keefe, Bruyette & Woods, RBC Capital Markets"
1467027,IPO,CreXus Investment Corp.,"New York, NY",CXS,NYSE,2009-06-26,15,-,$575.0 mil.,"Deutsche Bank Securities, BofA Securities"
1465885,IPO,Western Asset Mortgage Capital Corp,"Pasadena, CA",WMC,NYSE,2009-06-12,20,-,$500.0 mil.,"Deutsche Bank Securities, J.P. Morgan, Citigroup, Jefferies, Stifel, RBC Capital Markets, JMP Securities, National Securities, Sterne Agee, Wunderlich Securities"
1465128,IPO,Starwood Property Trust Inc.,"Greenwich, CT",STWD,NYSE,2009-06-05,20,-,$776.3 mil.,"BofA Securities, Deutsche Bank Securities, Citigroup, Barclays Capital, Cantor, Piper Jaffray, Wells Fargo Securities, Calyon Securities (USA), Scotia Capital"
1399521,IPO,Lihua International Inc.,"Jiangsu Province, CHINA",LIWA,Nasdaq NM,2009-06-03,4,-,$17.3 mil.,"Broadband Capital Management, Rodman & Renshaw LLC"
1465317,IPO,Duoyuan Global Water Inc.,"Beijing, CHINA",DGW,NYSE,2009-06-01,13,15,$86.3 mil.,"Piper Jaffray, Oppenheimer & Co. Inc., Janney Montgomery Scott, LLC"
1463398,IPO,Chemspec International Ltd.,"Shanghai, CHINA",CPC,NYSE,2009-05-26,7,9,$100.0 mil.,"Credit Suisse, Citigroup, Oppenheimer & Co. Inc., Piper Jaffray"
1464423,IPO,PennyMac Mortgage Investment Trust,"Calabasas, CA",PMT,NYSE,2009-05-22,20,-,$750.0 mil.,"BofA Securities, Credit Suisse, Deutsche Bank Securities, JMP Securities, Stifel"
1456906,IPO,Sutherland Asset Management Corp.,"New York, NY",SLD,NYSE,2009-05-21,15,-,$287.5 mil.,"UBS Investment Bank, Keefe, Bruyette & Woods, JMP Securities, Macquarie Capital , Stifel"
1371133,IPO,Ellora Energy Inc.,"Boulder, CO",LORA,Nasdaq NM,2009-04-21,-,-,$100.0 mil.,"BofA Securities, Raymond James, KeyBanc Capital Markets, Tudor, Pickering, Holt, Howard Weil Incorporated, Tristone Capital, Thomas Weisel Partners LLC"
1458696,IPO,Changyou.com Limited,"Beijing, ",CYOU,Nasdaq NM,2009-03-17,14,16,$138.0 mil.,"Credit Suisse, BofA Securities, Citigroup, Susquehanna Financial"
1456772,IPO,Government Properties Income Trust,"Newton, MA",GOV,NYSE,2009-02-20,20,22,$287.5 mil.,"BofA Securities, Wells Fargo Advisors, Morgan Stanley, Citigroup, Morgan Keegan & Co., RBC Capital Markets, UBS Investment Bank"
1125914,IPO,"OpenTable, Inc.","San Francisco, CA",OPEN,Nasdaq NM,2009-01-30,16,18,$40.0 mil.,"BofA Securities, Allen & Co. Inc., Stifel, ThinkEquity, LLC"
1453814,IPO,Medidata Solutions Inc.,"New York, NY",MDSO,Nasdaq NM,2009-01-26,11,13,$94.2 mil.,"Citigroup, Credit Suisse, Jefferies, Needham & Company"
1453820,IPO,Penn Millers Holding Corp.,"Wilkes-Barr, PA",PMIC,Nasdaq NM,2009-01-26,10,-,$67.7 mil.,Griffin Financial Group
1451951,IPO,FriendFinder Networks Inc.,"Boca Raton, FL",FFN,NYSE,2008-12-23,10,12,$69.0 mil.,"Imperial Capital, Ladenburg Thalmann"
1305323,IPO,Bridgepoint Education Inc.,"San Diego, CA",BPI,NYSE,2008-12-22,14,16,$248.4 mil.,"Credit Suisse, J.P. Morgan, William Blair & Co., BMO Capital Markets, Piper Jaffray, Signal Hill Capital Group"
1172318,IPO,Asia Interactive Media Inc.,"Central Hong Kong, HONG KONG",,Nasdaq NM,2008-11-28,0.5,-,$2.06 mil.,
1444756,IPO,1st Security Bancorp Inc.,"Mountlake Terrace, WA",FSBW,Nasdaq NM,2008-11-17,10,-,$26.5 mil.,"Keefe, Bruyette & Woods"
1449654,IPO,Alon Brands Inc.,"Dallas, TX",ABO,NYSE,2008-11-12,-,-,$100.0 mil.,"Credit Suisse, BofA Securities"
1449488,IPO,CSI Compressco LP,"The Woodlands, TX",GSJK,Nasdaq NM,2008-11-10,19,21,$55.0 mil.,"Raymond James, J.P. Morgan, RBC Capital Markets"
1352154,IPO,Trident Resources Corp.,"Calgary, Alberta, CANADA",TZ,NYSE,2008-11-10,-,-,$460.0 mil.,"Deutsche Bank Securities, Jefferies"
1449052,IPO,DB-New York Nuclear Uranium Fund,"New York, NY",NUK,NYSE,2008-11-07,25,-,"$1,000.0 mil.",
1448039,IPO,Energy Coal Resources Inc.,"Ashland, KY",,,2008-11-07,16,-,$485.0 mil.,
1448301,IPO,Anchor Bancorp,"Lacey, WA",ANCB,Nasdaq NM,2008-10-24,10,-,$51.8 mil.,"Keefe, Bruyette & Woods"
1081899,IPO,Planet Beach Franchising Corp.,"Marrero, LA",PBFCU,NYSE/Amex,2008-10-16,-,-,$11.5 mil.,C.K. Cooper & Company
1444754,IPO,Phosphate Holdings Inc.,"Madison, MS",,,2008-10-14,-,-,$200.0 mil.,"Goldman Sachs & Co., BofA Securities"
1444679,IPO,Edgen Murray Ltd.,"Hamilton, BERMUDA",EMY,NYSE,2008-09-24,-,-,$250.0 mil.,Jefferies
1351285,IPO,Rosetta Stone Inc.,"Arlington, VA",RST,NYSE,2008-09-23,15,17,$115.0 mil.,"Morgan Stanley, William Blair & Co., Jefferies, Piper Jaffray, Robert W Baird & Co."
1435120,IPO,Regian Acquisition Corp.,"Westpot,, CT",,NYSE/Amex,2008-09-22,10,-,$115.0 mil.,"Wells Fargo Advisors, Morgan Joseph & Co."
1444904,IPO,Mead Johnson Nutrition Co.,"Evansville, IN",MJN,NYSE,2008-09-15,21,24,$690.0 mil.,"Citigroup, Morgan Stanley, Banc of America Securities LLC, Credit Suisse, J.P. Morgan, Lazard Capital Markets, RBC Capital Markets, UBS Investment Bank"
1369655,IPO,Osmetech plc,"London, UNITED KINGDOM",OSMH,Nasdaq NM,2008-09-12,7,9,$46.5 mil.,"Lazard Capital Markets, Canaccord Adams"
1444598,IPO,Emdeon Inc.,"Nashville, TN",EM,NYSE,2008-09-12,13.5,15.5,$382.3 mil.,"Morgan Stanley, Goldman Sachs & Co., UBS Investment Bank, Barclays Capital, Citigroup, Credit Suisse, Jefferies, William Blair & Co., Oppenheimer & Co. Inc., Piper Jaffray, Wells Fargo Securities"
1439927,IPO,China Time Share Media Co. Ltd,"Chaoyang Dist., Beijing, CHINA",CTSM,Nasdaq NM,2008-09-09,-,-,$75.0 mil.,"Morgan Stanley, UBS Investment Bank, China International Capi, Susquehanna Financial"
1442217,IPO,TherOx Inc.,"Irvine, CA",THER,Nasdaq NM,2008-09-04,-,-,$100.0 mil.,"Citigroup, UBS Investment Bank, Cowen, Wells Fargo Advisors"
1443024,IPO,The O'Gara Group,"Cincinnati, OH",OGAR,Nasdaq NM,2008-08-22,17,19,$174.8 mil.,"Morgan Keegan & Co., BB&T Capital Markets, Oppenheimer & Co. Inc., Raymond James, Stifel"
1443699,IPO,Korea Milestone Acquisition Corp.,"Gangnam, Seoul, KOREA, REPUBLIC OF",KMAC,Nasdaq NM,2008-08-22,20,-,$115.0 mil.,Broadband Capital Management
1441634,IPO,Avago Technologies Ltd.,SINGAPORE,AVGO,Nasdaq NM,2008-08-21,13,15,$621.0 mil.,"Deutsche Bank Securities, Barclays Capital, Morgan Stanley, Citigroup, Credit Suisse, Goldman Sachs & Co., J.P. Morgan, UBS Investment Bank, KKR, ABN Amro Inc, FTN Equity Capital Marke"
1439095,IPO,McJunkin Red Man Holding Corp.,"Tulsa, OK",MRC,NYSE,2008-08-20,-,-,$750.0 mil.,"Goldman Sachs & Co., Lehman Brothers, J.P. Morgan, Deutsche Bank Securities, Robert W Baird & Co., Credit Suisse, Stephens, Inc."
1439083,IPO,CWCapital Realty Trust Inc.,"New York, NY",CWR,NYSE,2008-08-15,-,-,$250.0 mil.,"Banc of America Securities LLC, Friedman, Billings, Ramsey"
1403795,IPO,NIVS IntelliMedia Technology Group Inc.,"Guangdong, CHINA",NIV,NYSE/Amex,2008-08-13,3.25,4,$2.30 mil.,"Westpark Capital, Inc."
1442145,IPO,Verisk Analytics Inc.,"Jersey City, NJ",VRSK,Nasdaq NM,2008-08-12,19,21,$750.0 mil.,"BofA Securities, Morgan Stanley, J.P. Morgan, Wells Fargo Securities, William Blair & Co., Fox-Pitt Kelton Cochran Caronia Waller, Keefe, Bruyette & Woods"
1387371,IPO,Changing World Technologies Inc.,"West Hempstead, NY",CWL,NYSE,2008-08-12,8,12,$38.0 mil.,"WR Hambrecht + Co, LLC, ThinkEquity, LLC"
1412192,IPO,US Power Generating Co.,"New York, NY",UPR,NYSE,2008-08-12,-,-,$500.0 mil.,"Credit Suisse, Goldman Sachs & Co., BofA Securities, Morgan Stanley"
1441849,IPO,Cloud Peak Energy Inc.,"Gillette, WY",CLD,NYSE,2008-08-08,16,18,$500.0 mil.,"Credit Suisse, Morgan Stanley, RBC Capital Markets, Calyon Securities (USA) Inc., J.P. Morgan, Scotia Capital, Societe Generale, Wells Fargo Securities, BMO Capital Markets, Citigroup, ING Wholesale, Natixis Bleichroeder LLC, PNC Capital Markets LLC, Raym"
1167178,IPO,"A123 Systems, Inc.","Watertown, MA",AONE,Nasdaq NM,2008-08-08,10,11.5,$175.0 mil.,"Morgan Stanley, Goldman Sachs & Co., BofA Securities, Deutsche Bank Securities, Lazard Capital Markets, Pacific Crest Securities"
1438355,IPO,CapitalSource Healthcare REIT,"Westlake Village, CA",CHR,NYSE,2008-08-06,18,21,$345.0 mil.,"Banc of America Securities LLC, Citigroup, Deutsche Bank Securities, KeyBanc Capital Markets, BMO Capital Markets, Cohen & Steers, JMP Securities, Sandler, O Neill & Partners"
1438357,IPO,Gabelli Entertainment & Telecommunications Acqui,"Greenwich, CT",,NYSE,2008-08-05,10,-,$143.8 mil.,"Citigroup, Ladenburg Thalmann"
1438358,IPO,Greenwich PMV Acquisition Corp.,"Greenwich, CT",,NYSE/Amex,2008-08-05,10,-,$230.0 mil.,Ladenburg Thalmann
1294157,IPO,Dr. Tattoff Inc.,"Beverly Hills, CA",TAT,NYSE/Amex,2008-08-05,3.5,-,$9.20 mil.,Dawson James Securities
1434729,IPO,"HSN, Inc.","St. Petersburg, FL",HSNI,Nasdaq NM,2008-08-01,-,-,$2.99 mil.,
1434621,IPO,Tree.com Inc.,"Charlotte, NC",TREE,Nasdaq NM,2008-08-01,-,-,N/A,
1006637,IPO,Ticketmaster Online Citysearch Inc,"West Hollywood, CA",TKTM,Nasdaq NM,2008-08-01,-,-,N/A,
1434804,IPO,First Wind Holdings Inc.,"Newton, MA",WNDY,Nasdaq NM,2008-07-31,18,20,$450.0 mil.,"Credit Suisse, Morgan Stanley, Goldman Sachs & Co., Deutsche Bank Securities, RBS, Citigroup, Macquarie Capital , Piper Jaffray, KeyBanc Capital Markets, Societe Generale"
1440013,IPO,STR Holdings LLC,"Enfield, CT",PVS,NYSE,2008-07-31,-,-,$300.0 mil.,"Credit Suisse, Goldman Sachs & Co."
1436612,IPO,Chardan 2008 China Acquisition Corp.,"Beijing, CHINA",CACA,Nasdaq NM,2008-07-30,8,-,$55.0 mil.,"Brean Murray, Carret & Co, Maxim Group LLC, Roth Capital Partners,  Caris & Company"
1439210,IPO,AutoGenomics Inc.,"Vista, CA",AGMX,Nasdaq NM,2008-07-25,11,13,$56.1 mil.,"Stifel, Canaccord Genuity   , Cantor"
1383571,IPO,Globe Specialty Metals Inc.,"New York, NY",GSM,Nasdaq NM,2008-07-25,7,9,$150.0 mil.,"Credit Suisse, Jefferies, J.P. Morgan"
1320414,IPO,Select Medical Holdings Corp.,"Mechanicsburg, PA",SEM,NYSE,2008-07-25,11,13,$575.0 mil.,"Goldman Sachs & Co., Morgan Stanley, BofA Securities, J.P. Morgan, Wells Fargo Securities, RBC Capital Markets"
1440024,IPO,Roadrunner Transportation Services Holdings Inc,"Cudahy, WI",RRTS,Nasdaq NM,2008-07-24,14,16,$150.0 mil.,"Robert W Baird & Co., BB&T Capital Markets, Stifel"
1439969,IPO,GCL Silicon Technology Holdings Inc.,"Central, HONG KONG",GCL,NYSE,2008-07-21,-,-,$862.5 mil.,"Morgan Stanley, Credit Suisse, HSBC, Cowen, Piper Jaffray"
1439288,IPO,Rexnord Corp.,"Milwaukee, WI",RXN,NYSE,2008-07-18,18,20,$544.7 mil.,"BofA Securities, Goldman Sachs & Co., Credit Suisse, Deutsche Bank Securities, Barclays Capital, Baird, Lazard Capital Markets, BMO Capital Markets, Janney Montgomery Scott, LLC, Apollo Global Securities, LLC, Morgan Joseph TriArtisan"
1438817,IPO,Brand Energy Inc.,"Kennesaw, GA",BEI,NYSE,2008-07-17,-,-,$300.0 mil.,"Goldman Sachs & Co., UBS Investment Bank, Morgan Stanley"
1439567,IPO,United States Short Oil Fund LP,"Alameda, CA",DNO,NYSE,2008-07-17,50,-,"$1,250.0 mil.",
1439672,IPO,Campello Bancorp Inc.,"Brockton, MA",KITE,Nasdaq SC,2008-07-17,10,-,$32.6 mil.,Stifel
1426634,IPO,Indas Green Acquisition Corp.,"Raffles Place, SINGAPORE",,Nasdaq NM,2008-07-14,8,-,$48.3 mil.,"Chardan Capital Markets, Macquarie Capital"
1439437,IPO,Dave & Buster's Holdings Inc.,"Dallas, TX",DANB,Nasdaq NM,2008-07-11,-,-,$170.0 mil.,"J.P. Morgan, Jefferies"
1439229,IPO,China Mass Media International Advertising Corp.,"Beijing, CHINA",CMM,NYSE/Arca,2008-07-11,6.8,7.8,$119.4 mil.,"BofA Securities, Oppenheimer & Co. Inc., BMO Capital Markets"
1438644,IPO,China Distance Education Holdings Ltd.,"Beijing, CHINA",DL,NYSE/Arca,2008-07-07,7,8,$110.7 mil.,"Citigroup, BofA Securities, Oppenheimer & Co. Inc., Piper Jaffray"
1435068,IPO,Liquidnet Holdings Inc.,"New York, NY",,,2008-07-02,-,-,$500.0 mil.,"Goldman Sachs & Co., Credit Suisse, Liquidnet, Inc., J.P. Morgan, Lehman Brothers, Sandler, O Neill & Partners"
1259208,IPO,ZONARE Medical Systems Inc.,"Mountain View, CA",ZONE,Nasdaq NM,2008-07-02,-,-,$86.3 mil.,"Citigroup, Piper Jaffray, Cowen, Canaccord Adams"
1267602,IPO,Alimera Sciences Inc.,"Alpharetta, GA",ALIM,Nasdaq NM,2008-07-01,15,17,$80.0 mil.,"Credit Suisse, Citigroup, Cowen, Oppenheimer & Co. Inc."
1438236,IPO,Aviv REIT Inc.,"Chicago, IL",AVIV,NYSE,2008-06-30,18,20,$303.6 mil.,"Morgan Stanley, BofA Securities, Goldman Sachs & Co., Citigroup, RBC Capital Markets, SunTrust Robinson Humphrey"
1421419,IPO,AGA Medical Holdings Inc.,"Plymouth, MN",AGAM,Nasdaq NM,2008-06-20,15,16,$200.0 mil.,"BofA Securities, Citigroup, Deutsche Bank Securities, SVB Leerink, Wells Fargo Securities, Natixis Bleichroeder Inc"
858470,IPO,Cabot Oil & Gas Corp.,"Houston, TX",COG,NYSE,2008-06-18,-,-,N/A,"Goldman Sachs & Co., KeyBanc Capital Markets, Banc of America Securities LLC, BMO Capital Markets, Howard Weil Inc, Jefferies, J.P. Morgan, Tristone Capital, Tudor, Pickering, Holt"
1437071,IPO,Invesco Mortgage Capital Inc.,"Atlanta, GA",IVR,NYSE,2008-06-16,20,-,$250.0 mil.,"Credit Suisse, Morgan Stanley, Barclays Capital, Keefe, Bruyette & Woods, Stifel, Jackson Securities, Siebert Capital Markets, The Williams Capital Gr"
1296356,IPO,Metropark USA Inc.,"City of Industry, CA",MTPK,Nasdaq NM,2008-06-13,-,-,$100.0 mil.,"Goldman Sachs & Co., Piper Jaffray, Thomas Weisel Partners LLC, Wells Fargo Advisors"
1436126,IPO,Mistras Group Inc.,"Princeton Junction, NJ",MG,NYSE,2008-06-10,14,16,$172.5 mil.,"J.P. Morgan, Credit Suisse, BofA Securities, Robert W Baird & Co."
1436425,IPO,Home Bancorp Inc.,"Lafayette, LA",HBCP,Nasdaq NM,2008-06-06,10,-,$86.3 mil.,"Sandler, O Neill & Partners"
1346937,IPO,Acclarent Inc.,"Menlo Park, CA",,,2008-06-06,-,-,$86.3 mil.,"J.P. Morgan, Piper Jaffray, SVB Leerink, RBC Capital Markets"
1424257,IPO,NextG Networks,"San Jose, CA",NXTG,Nasdaq NM,2008-06-05,-,-,$150.0 mil.,"BofA Securities, Lehman Brothers, RBC Capital Markets, UBS Investment Bank"
1436641,IPO,Petra Real Estate Opportunity Trust,"New York, NY",,NYSE,2008-06-04,-,-,$200.0 mil.,"Friedman, Billings, Ramsey"
1421150,IPO,Britannia Bulk Holdings Inc,"London, UNITED KINGDOM",DWT,NYSE,2008-06-04,17,19,$182.1 mil.,"Goldman Sachs & Co., Banc of America Securities LLC, Dahlman Rose & Company, Oppenheimer & Co. Inc."
1362491,IPO,Metals USA Holdings Corp.,"Houston, TX",MUSA,NYSE,2008-05-19,18,20,$242.1 mil.,"Goldman Sachs & Co., Credit Suisse, J.P. Morgan, Morgan Stanley, Jefferies, Moelis &  Company, Lazard Capital Markets, KeyBanc Capital Markets, Dahlman Rose & Company"
1434754,IPO,Safe Bulkers Inc.,"Voula, GREECE",SB,NYSE,2008-05-16,20,22,$253.0 mil.,"BofA Securities, Credit Suisse, Jefferies, Dahlman Rose & Company, Poten Capital Services, DnB NOR Markets"
1434854,IPO,Vought Aircraft Holdings Inc.,"Irving, TX",VTC,NYSE,2008-05-16,-,-,$250.0 mil.,"Lehman Brothers, Goldman Sachs & Co., J.P. Morgan"
1430452,IPO,Pansoft Co Ltd.,"Jinan, Shandong, CHINA",PSOF,Nasdaq SC,2008-05-14,6,-,$7.20 mil.,Anderson & Strudwick
1423593,IPO,Patriot Risk Management Inc. (SunCoast Holdings),"Fort Lauderdale, FL",PRMI,Nasdaq NM,2008-05-13,8,-,$234.6 mil.,"FBR, Macquarie Capital , Oppenheimer & Co. Inc."
1434728,IPO,Global Water Resources Inc.,"Phoenix, AZ",GWRS,Nasdaq NM,2008-05-13,-,-,$5.92 mil.,Roth Capital Partners
1434588,IPO,Grand Canyon Education Inc.,"Phoenix, AZ",LOPE,Nasdaq NM,2008-05-13,12,14,$241.5 mil.,"Credit Suisse, BofA Securities, BMO Capital Markets, William Blair & Co., Piper Jaffray"
1102318,IPO,Metastorm Inc.,"Baltimore, MD",MSTM,Nasdaq NM,2008-05-13,-,-,$86.3 mil.,"Jefferies, Oppenheimer & Co. Inc., Needham & Company, JMP Securities, Craig-Hallum Capital Gr"
